city,menuItemName,menuItemDescription,menuItemCurrentPrice,menuItemImageUrl,menuItemCategory,menuItemAverageRating,menuItemRatingCount,restaurantName,restaurantDescription
Houston,Chicken & Pancakes,Four buttermilk crispy chicken strips made with all-natural chicken breast & 3 buttermilk pancakes. Served with choice of sauce.,$8.40,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/7908a7ba-e980-46f7-bfa9-c51f7e32ba41-retina-large.jpg",IHOPPY Hour,4.29876613616943,6239,IHOP,"Chicken, Milk Shakes, American, Burgers, Sandwiches, Pancakes, Breakfast"
Houston,Quick 2-Egg Breakfast,"2 eggs*, hash browns, 2 bacon strips or 2 pork sausage links & toast. ",$7.20,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/11a02793-ffee-47c7-a3a1-2750fde9adfd-retina-large.jpg",IHOPPY Hour,4.29876613616943,6239,IHOP,"Chicken, Milk Shakes, American, Burgers, Sandwiches, Pancakes, Breakfast"
Houston,The Classic Steakburger,"American, lettuce, tomato, red onion, pickles & IHOP® Sauce. ",$8.40,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/6f444379-c023-41bd-9e25-bfc34f2c96cf-retina-large.jpg",IHOPPY Hour,4.29876613616943,6239,IHOP,"Chicken, Milk Shakes, American, Burgers, Sandwiches, Pancakes, Breakfast"
Houston,Crispy Chicken Strips,3 buttermilk crispy chicken strips – choose Original or tossed in either Frank’s RedHot® Buffalo sauce or tangy BBQ sauce. Served with choice of dipping sauce.,$4.80,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/f00024a8-b0e6-443d-bf1c-09d2b813e570-c02b995d-9910-4194-81b0-1920985ae3d3-retina-large.JPG",IHOPPY Hour,4.29876613616943,6239,IHOP,"Chicken, Milk Shakes, American, Burgers, Sandwiches, Pancakes, Breakfast"
Houston,Ham & Cheese Omelette,"Ham, Jack & Cheddar & white cheese sauce. Served with 3 Buttermilk Pancakes.",$8.40,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/fd7dd59e-347d-4870-b061-18e2895c65c4-retina-large.jpg",IHOPPY Hour,4.29876613616943,6239,IHOP,"Chicken, Milk Shakes, American, Burgers, Sandwiches, Pancakes, Breakfast"
Houston,Buttermilk Crispy Chicken Sandwich,"Buttermilk crispy chicken breast, American, lettuce, tomato, red onion, pickles & IHOP® Sauce. ",$8.40,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/31003515-4c77-4114-b81f-bcfb955d635b-retina-large.jpg",IHOPPY Hour,4.29876613616943,6239,IHOP,"Chicken, Milk Shakes, American, Burgers, Sandwiches, Pancakes, Breakfast"
Houston,Mozza Sticks,6 Mozzarella cheese sticks served with marinara.,$4.80,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/e9657d20-3ac4-47a7-8771-ef7788b11bf0-retina-large.jpg",IHOPPY Hour,4.29876613616943,6239,IHOP,"Chicken, Milk Shakes, American, Burgers, Sandwiches, Pancakes, Breakfast"
Houston,French Fries & Onion Rings Sampler,French Fries and Onion Rings served with IHOP® Sauce,$4.80,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/f7f7d236-3ef7-4cb1-8479-3774d8e0012b-retina-large.jpg",IHOPPY Hour,4.29876613616943,6239,IHOP,"Chicken, Milk Shakes, American, Burgers, Sandwiches, Pancakes, Breakfast"
Houston,BLT Sandwich,"Hickory-smoked bacon, lettuce, tomato & mayo on toasted white bread.",$7.20,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/b1d15d58-5762-4f2a-a857-100a50239236-retina-large.jpg",IHOPPY Hour,4.29876613616943,6239,IHOP,"Chicken, Milk Shakes, American, Burgers, Sandwiches, Pancakes, Breakfast"
Houston,Chicken Lettuce Cups,"(Not available at Breakfast/Brunch)[new snack size] cabbage, mushrooms, carrot, green onion, water chestnuts, sesame seeds, miso-peanut sauce, crushed peanuts, serrano, crispy rice sticks",$7.89,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/34d3e5ec-7f7b-42bb-beb9-5337a49418ce-e935f1de-aa6c-4c78-889a-b85bcf9fa1f7-retina-large.JPG",New Snacks,4.72259521484375,9250,Dish Society,Farm-to-Table Modern American
Houston,Burger,"Ground beef patty with American cheese, sliced tomato, house made pickles, shaved red onion, lettuce & garlic aioli on a brioche bun with crispy fries.",$16.59,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/d0e39209-c73d-4748-9162-876a3767223f-dc019a3e-ff56-4e54-8cd5-e31eac442c11-retina-large.JPG",Sandwiches,4.72259521484375,9250,Dish Society,Farm-to-Table Modern American
Houston,Tomato Basil Bisque Cup,(Not available at Breakfast/Brunch),$4.49,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/dd2f3250-8ea7-4342-9778-0c3a256134de-f8c18b79-eab7-4569-8611-cbced9e7a6e8-retina-large.JPG",Soups/Sides,4.72259521484375,9250,Dish Society,Farm-to-Table Modern American
Houston,Tomato Basil Bisque Bowl,(Not available at Breakfast/Brunch),$7.89,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/a9efcd12-0ee0-488b-beba-528bca2e4196-664619c1-e271-403a-8e63-75f0e8127b0b-retina-large.JPG",Soups/Sides,4.72259521484375,9250,Dish Society,Farm-to-Table Modern American
Houston,Tipsy Chick,"Marinated and grilled chicken, spinach, grilled corn, green chiles & cheddar cheese with chipotle sauce on a flour tortilla served with a side of bacon bourbon marmalade. Dairy, Soy, Gluten, Eggs.",$7.05,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/a57a3387-adb1-475d-ae6a-3c76a695e8b4-96b686d2-4181-4fea-827f-a3185a888327-retina-large.JPG",Damn Good Tacos,4.6232762336731,19797,Torchy's Tacos,Tacos
Houston,Airstream Salad,"Romaine, arugula & picked mint topped with avocado slices, pico de gallo, corn, cotija cheese, peppadew peppers, & pistachios.  Served with a drizzle of chipotle ranch & a side of champagne vinaigrette. Dairy, Egg, Avocado, Tree Nuts (no protein). *With chicken: +soy, gluten; with salmon: +soy, fish, gluten",$10.65,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/d6746182-6abc-477f-bbd9-3d2a2250999f-4a7301b1-a4e8-469d-b318-6ac8ad8b99c5-retina-large.JPG",Not a Taco,4.6232762336731,19797,Torchy's Tacos,Tacos
Houston,Lunch Special with Bottled Coke 11am - 3pm Monday - Thursday,"Jollof Rice, Peppered Beef, Bottled Coke",$10.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/cf699c37-ee6b-4226-8026-0d0611ac9039-48442276-3028-46ff-a375-0ffee8322464-retina-large.JPG",A La Carte,4.66176509857178,136,DUPSY’S A Modern African Kitchen,DUPSY’S A Modern African Kitchen
Houston,Lunch Special with Bottled Water 11am - 3pm  Monday - Thursday   ,"Jollof Rice, Peppered Beef, Bottled Water",$10.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/7d91c075-45db-413c-a85f-d9b68747658e-9e67a5f6-1546-49c7-8d28-66f3f907b85d-retina-large.JPG",A La Carte,4.66176509857178,136,DUPSY’S A Modern African Kitchen,DUPSY’S A Modern African Kitchen
Houston,Meat Pie,Pastry Dough with Savory Ground Beef Filling.,$3.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/7ab0918c-efdc-4401-8484-a973ca409a3b-retina-large.jpeg",Add Ons,4.66176509857178,136,DUPSY’S A Modern African Kitchen,DUPSY’S A Modern African Kitchen
Houston,Freshly-Brewed Iced Tea Sweetened,Freshly-brewed each day from a blend of tea leaves. Available sweetened with real cane sugar.,$2.69,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/e2b4f805-800e-4918-893a-68f37e66a52f-retina-large.jpg",Beverages,4.71859407424927,19598,Chick-fil-A,Chicken. Sides. Desserts.
Houston,DS Cucumber Salad,"cantaloupe, nam tak seasoning, cilantro oil, lemon zest, mint**onion powder, garlic",$7.50,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/a21d4df4-1eb5-4512-bde1-2e828797c7ea-160a31e6-64de-4685-971d-d00ec9b64b3a-retina-large.JPG",Snacks & Veggies,4.86808490753174,235,Loro Asian Smokehouse,"Snacks, Rice Bowl, Sandwiches, Salads"
Houston,Super Berry Oats,"Vanilla steel cut oats made with housemade cashew milk, topped with fresh, antioxidant-packed strawberries, and blueberries.",$5.35,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/0492e076-de8e-4dc9-a74c-406c1737c27f-retina-large.jpg",Superfood Oats,4.80914688110352,2908,Nekter Juice Bar,"Juice Bar, Smoothies, Acai Bowls"
Houston,Pumpkin Mousse Oats,"Served warm for crisp fall days and offers a savory, high-fiber, high-protein blend of steel cut oats, housemade pumpkin mousse, fresh fuji apple, pepitas, agave, and pumpkin spice.",$5.35,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/41dd1e29-e96b-40b9-93c5-4ac5b133676e-aa4d78b2-b313-4a5b-b3f7-637705e1a092-retina-large.JPG",Superfood Oats,4.80914688110352,2908,Nekter Juice Bar,"Juice Bar, Smoothies, Acai Bowls"
Houston,Almond Butter Banana Oats,"Vanilla steel cut oats with housemade cashew milk, topped with bananas, mood-boosting cacao nibs, and a scoop of toasted almond butter. ",$5.35,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/c2ca489e-af9d-4b71-b793-6aa45713e0c0-retina-large.jpg",Superfood Oats,4.80914688110352,2908,Nekter Juice Bar,"Juice Bar, Smoothies, Acai Bowls"
Houston,Cinnamon Apple & Peanut Butter Oats,"Vanilla steel cut oats with housemade cashew milk, topped with tart green apples, cinnamon, dates, and creamy peanut butter. ",$5.35,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/498e4c2c-54a9-4b52-8b2a-7c3db81a176b-retina-large.jpg",Superfood Oats,4.80914688110352,2908,Nekter Juice Bar,"Juice Bar, Smoothies, Acai Bowls"
Houston,Tekka Maki,Fresh Tuna Roll with Sushi Rice. (8 Pcs),$8.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/f42fbf25-c57b-4570-a3fa-73932b150b34-retina-large.JPG",Basic Hand Roll OR Cut Roll ,4.74764919281006,4997,Cafe Ginger,"Chinese, Takeout, Seafood, Pickup, Sushi Bars"
Houston,Family Four Pack of Gyros,"4 Traditional pitas with choice of protein, fries or falafel, cookies. ",$37.99,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/003fa8e0-7508-4d01-be49-52475db3b202-retina-large.jpeg",Family Pack Section,4.80000019073486,30,Gyroville,"Falafel, Mediterranean, Gyro, Wraps, Greek"
Houston,Double Cabernet Burger,"cabernet  smothered  wagyu patties, everything bun, white cheddar  cheese, caramelized  onions, worcestershire  mayo, tomato, crispy fingerling potatoes",$19.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/ea6c3096-2cc2-4682-aef2-ac9d3b2c7470-retina-large.JPG",Sandwiches 3Pd,4.65205478668213,730,Sixty Vines,"Salads, Pizza, American (New)"
Houston,Carrot,walnut-studded carrot cake with cinnamon cream cheese frosting***Max quantity per order is 2 dozen (combined total for all individual cupcake flavors),$6.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/2b5c487e-c7e9-4b56-a17c-72f92dbe927e-0b73b5f2-5371-4a5d-8a58-a134a3a17442-retina-large.JPG",Cupcakes,4.75757598876953,297,Sprinkles Cupcakes,"Variety of cupcakes, cookies, and brownies"
Houston,Lemon Cheesecake,Japanese style spongy cheesecake 3.5 inch round with blueberry compote.,$7.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/4e76875d-dfc1-4eb0-af25-f4c0780bbfbf-a8cde6aa-723b-4064-8dff-d3d5b1728355-retina-large.JPG",Favorites And Pop Ups,4.54321002960205,162,Click Virtual Food Hall,"Delivery, Pickup, Takeout"
Houston,Lemon Cheesecake,Japanese style spongy cheesecake 3.5 inch round with blueberry compote.,$7.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/4e76875d-dfc1-4eb0-af25-f4c0780bbfbf-a8cde6aa-723b-4064-8dff-d3d5b1728355-retina-large.JPG",Click'S Scratch Made Desserts,4.54321002960205,162,Click Virtual Food Hall,"Delivery, Pickup, Takeout"
Houston,Raspberry Sandwich Cookie,4 inch,$3.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/c0f6aad6-892e-4113-a152-89d106d5ea2f-679a9fb5-8f7b-4635-91d0-de0bb0e82fb8-retina-large.JPG",Paulie'S Cookies,4.54321002960205,162,Click Virtual Food Hall,"Delivery, Pickup, Takeout"
Houston,Chai Tea Latte,"Black tea infused with cinnamon, clove and other warming spices is combined with steamed milk and topped with foam for the perfect balance of sweet and spicy. An iconic chai cup.",$4.95,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/7f138412-79d0-4e11-9089-ef5e0eb0495b-retina-large.jpg",Hot Teas,4.54545497894287,66,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Iced Chai Tea Latte,"Black tea infused with cinnamon, clove, and other warming spices are combined with milk and ice for the perfect balance of sweet and spicy.",$4.95,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/5097ff30-3937-469c-b67c-7cb5c6a09f78-retina-large.jpg",Iced Teas,4.54545497894287,66,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Tree Top Apple Juice Box,This childhood favorite contains 100% of your daily vitamin C with just the right amount of sweetness.,$2.65,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/df099f58-4e84-4ec4-8bb0-3ec8312ade2d-retina-large.jpg",Cold Drinks,4.54545497894287,66,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Impossible™ Breakfast Sandwich,The savory Impossible™ Sausage Made from Plants combined with a cage-free fried egg and aged Cheddar cheese on an artisan sesame ciabatta bun. - VEGETARIAN - HIGH-PROTEIN,$6.45,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/407d98f9-078f-4115-823f-fb7903bdbe09-retina-large.jpg",Hot Breakfast,4.54545497894287,66,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Pumpkin & Pepita Loaf,Gently spiced pumpkin bread topped with crunchy pepitas.- VEGETARIAN,$3.95,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/3c55d483-5184-44fc-9645-4b2ce6243754-retina-large.jpg",Bakery,4.54545497894287,66,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,White Chocolate Mocha,"Our signature espresso meets white chocolate sauce and steamed milk, and then is finished off with sweetened whipped cream to create this supreme white chocolate delight.",$5.95,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/b75ef54e-fb4f-487c-8e8b-9ac8e6117298-retina-large.jpg",Hot Coffees,4.54545497894287,66,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,White Hot Chocolate,"A traditional hot chocolate beverage made with white chocolate sauce and steamed milk, topped with whipped cream.",$3.95,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/49dd73ea-94fd-4ac3-9bf4-6cc20b7b9ee9-retina-large.jpg",Hot Drinks,4.54545497894287,66,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,White Chocolate Mocha Frappuccino® Blended Beverage,"White chocolate Frappuccino® Roast coffee, milk and ice get together for what might be the best thing that happens to you all day. Oh, and there's whipped cream on top.",$5.75,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/8914707e-1f0e-42da-a2f7-6f1b551d2c8d-retina-large.jpg",Frappuccino® Blended Beverages,4.54545497894287,66,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,White Chocolate Crème Frappuccino® Blended Beverage,"A smooth blend of white chocolate sauce, milk and ice topped with whipped cream for a remarkable flavor that surprisingly wows.",$5.75,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/e1103aee-bc98-4368-a4cd-6d563caa83ae-retina-large.jpg",Frappuccino® Blended Beverages,4.54545497894287,66,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Iced White Chocolate Mocha,"Our signature espresso meets white chocolate sauce, milk and ice, and then is finished off with sweetened whipped cream to create this supreme white chocolate delight.",$6.15,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/94319a43-be00-4f3c-8f71-77716817e0ef-retina-large.jpg",Cold Coffees,4.54545497894287,66,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Strawberry Açaí Lemonade Starbucks Refreshers® Beverage,"Sweet strawberry flavors, passion fruit and açaí notes balanced with the delightful zing of lemonade, served over ice with freeze-dried strawberry pieces. The ultimate pick-me-up your afternoon is calling for.",$5.45,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/0b365a71-d622-4c6c-b037-0c0787971904-retina-large.jpg",Cold Drinks,4.54545497894287,66,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Pink Drink Starbucks Refreshers® Beverage,"Our crisp Strawberry Açaí Refreshers® beverage--with accents of passion fruit and combined with creamy coconutmilk--evokes a fruity and refreshing sip of spring, no matter what time of year.",$5.45,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/c27b6b36-fb07-454c-8466-88877f072459-retina-large.jpg",Cold Drinks,4.54545497894287,66,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
